station,easting,northing,elevation
"27003",580165.099,6401029.093,100.000
"27004",580174.813,6401031.468,100.000
"27005",580184.527,6401033.843,100.000
"27006",580194.241,6401036.219,100.000
"27007",580203.955,6401038.594,100.000
"27008",580213.669,6401040.969,100.000
"27009",580223.382,6401043.344,100.000
"27010",580233.096,6401045.719,100.000
"27011",580242.810,6401048.094,100.000
"27012",580252.524,6401050.469,100.000
"27013",580262.238,6401052.844,100.000
"27014",580271.952,6401055.219,100.000
"27015",580281.666,6401057.594,100.000
"27016",580291.379,6401059.969,100.000
"27017",580301.093,6401062.344,100.000
"27018",580310.807,6401064.720,100.000
"27019",580320.521,6401067.095,100.000
"27020",580330.235,6401069.470,100.000
"27021",580339.949,6401071.845,100.000
"27022",580349.663,6401074.220,100.000
"27023",580359.376,6401076.595,100.000
"27024",580369.090,6401078.970,100.000
"27025",580378.804,6401081.345,100.000
"27026",580388.518,6401083.720,100.000
"27027",580398.232,6401086.095,100.000
"27028",580407.946,6401088.470,100.000
"27029",580417.660,6401090.846,100.000
"27030",580427.373,6401093.221,100.000
"27031",580437.087,6401095.596,100.000
"27032",580446.801,6401097.971,100.000
"27033",580456.515,6401100.346,100.000
"27034",580466.229,6401102.721,100.000
"27035",580475.943,6401105.096,100.000
"27036",580485.657,6401107.471,100.000
"27037",580495.370,6401109.846,100.000
"27038",580505.084,6401112.221,100.000
"27039",580514.798,6401114.596,100.000
"27040",580524.512,6401116.971,100.000
"27041",580534.226,6401119.347,100.000
"27042",580543.940,6401121.722,100.000
"27043",580553.654,6401124.097,100.000
"27044",580563.367,6401126.472,100.000
"27045",580573.081,6401128.847,100.000
"27046",580582.795,6401131.222,100.000
"27047",580592.509,6401133.597,100.000
"27048",580602.223,6401135.972,100.000
"27049",580611.937,6401138.347,100.000
"27050",580621.650,6401140.722,100.000
"27051",580631.364,6401143.097,100.000
"27052",580641.078,6401145.473,100.000
"27053",580650.792,6401147.848,100.000
"27054",580660.506,6401150.223,100.000
"27055",580670.220,6401152.598,100.000
"27056",580679.934,6401154.973,100.000
"27057",580689.647,6401157.348,100.000
"27058",580699.361,6401159.723,100.000
"27059",580709.075,6401162.098,100.000
"27060",580718.789,6401164.473,100.000
"27061",580728.503,6401166.848,100.000
"27062",580738.217,6401169.223,100.000
"27063",580747.931,6401171.598,100.000
"27064",580757.644,6401173.974,100.000
"27065",580767.358,6401176.349,100.000
"27066",580777.072,6401178.724,100.000
"27067",580786.786,6401181.099,100.000
"27068",580796.500,6401183.474,100.000
"27069",580806.214,6401185.849,100.000
"27070",580815.928,6401188.224,100.000
"27071",580825.641,6401190.599,100.000
"27072",580835.355,6401192.974,100.000
"27073",580845.069,6401195.349,100.000
"27074",580854.783,6401197.724,100.000
"27075",580864.497,6401200.099,100.000
"27076",580874.211,6401202.475,100.000
"27077",580883.925,6401204.850,100.000
"27078",580893.638,6401207.225,100.000
"27079",580903.352,6401209.600,100.000
"27080",580913.066,6401211.975,100.000
"27081",580922.780,6401214.350,100.000
"27082",580932.494,6401216.725,100.000
"27083",580942.208,6401219.100,100.000
"27084",580951.922,6401221.475,100.000
"27085",580961.635,6401223.850,100.000
"27086",580971.349,6401226.225,100.000
"27087",580981.063,6401228.601,100.000
"27088",580990.777,6401230.976,100.000
"27089",581000.491,6401233.351,100.000
"27090",581010.205,6401235.726,100.000
"27091",581019.919,6401238.101,100.000
"27092",581029.632,6401240.476,100.000
"27093",581039.346,6401242.851,100.000
"27094",581049.060,6401245.226,100.000
"27095",581058.774,6401247.601,100.000
"27096",581068.488,6401249.976,100.000
"27097",581078.202,6401252.351,100.000
"27098",581087.915,6401254.726,100.000
"27099",581097.629,6401257.102,100.000
"27100",581107.343,6401259.477,100.000
"27101",581117.057,6401261.852,100.000
"27102",581126.771,6401264.227,100.000
"27103",581136.485,6401266.602,100.000
"27104",581145.628,6401270.210,100.000
"27105",581153.723,6401276.081,100.000
"27106",581161.819,6401281.951,100.000
"27107",581169.914,6401287.822,100.000
"27108",581178.009,6401293.693,100.000
"27109",581186.105,6401299.563,100.000
"27110",581194.200,6401305.434,100.000
"27111",581202.296,6401311.304,100.000
"27112",581210.391,6401317.175,100.000
"27113",581218.487,6401323.045,100.000
"27114",581226.582,6401328.916,100.000
"27115",581234.678,6401334.787,100.000
"27116",581242.773,6401340.657,100.000
"27117",581250.869,6401346.528,100.000
"27118",581258.964,6401352.398,100.000
"27119",581267.059,6401358.269,100.000
"27120",581275.155,6401364.139,100.000
"27121",581283.250,6401370.010,100.000
"27122",581291.346,6401375.880,100.000
"27123",581299.441,6401381.751,100.000
"27124",581307.537,6401387.622,100.000
"27125",581315.632,6401393.492,100.000
"27126",581323.728,6401399.363,100.000
"27127",581331.823,6401405.233,100.000
"27128",581339.919,6401411.104,100.000
"27129",581348.014,6401416.974,100.000
"27130",581356.110,6401422.845,100.000
"27131",581364.205,6401428.716,100.000
"27132",581372.300,6401434.586,100.000
"27133",581380.396,6401440.457,100.000
"27134",581388.491,6401446.327,100.000
"27135",581396.587,6401452.198,100.000
"27136",581404.682,6401458.068,100.000
"27137",581412.778,6401463.939,100.000
"27138",581420.873,6401469.810,100.000
"27139",581428.969,6401475.680,100.000
"27140",581437.064,6401481.551,100.000
"27141",581445.160,6401487.421,100.000
"27142",581453.255,6401493.292,100.000
"27143",581461.351,6401499.162,100.000
"27144",581469.446,6401505.033,100.000
"27145",581477.541,6401510.903,100.000
"27146",581485.637,6401516.774,100.000
"27147",581493.732,6401522.645,100.000
"27148",581501.828,6401528.515,100.000
"27149",581509.923,6401534.386,100.000
"27150",581518.019,6401540.256,100.000
"27151",581526.114,6401546.127,100.000
"27152",581534.210,6401551.997,100.000
"27153",581542.305,6401557.868,100.000
"27154",581550.401,6401563.739,100.000
"27155",581558.496,6401569.609,100.000
"27156",581566.591,6401575.480,100.000
"27157",581574.687,6401581.350,100.000
"27158",581582.782,6401587.221,100.000
"27159",581590.878,6401593.091,100.000
"27160",581598.973,6401598.962,100.000
"27161",581607.069,6401604.833,100.000
"27162",581615.164,6401610.703,100.000
"27163",581623.260,6401616.574,100.000
"27164",581631.355,6401622.444,100.000
"27165",581639.451,6401628.315,100.000
"27166",581647.546,6401634.185,100.000
"27167",581655.642,6401640.056,100.000
"27168",581663.737,6401645.926,100.000
"27169",581671.832,6401651.797,100.000
"27170",581679.928,6401657.668,100.000
"27171",581688.023,6401663.538,100.000
"27172",581696.119,6401669.409,100.000
"27173",581704.214,6401675.279,100.000
"27174",581712.310,6401681.150,100.000
"27175",581720.405,6401687.020,100.000
"27176",581728.501,6401692.891,100.000
"27177",581736.596,6401698.762,100.000
"27178",581744.692,6401704.632,100.000
"27179",581752.787,6401710.503,100.000
"27180",581760.882,6401716.373,100.000
"27181",581768.978,6401722.244,100.000
"27182",581777.073,6401728.114,100.000
"27183",581785.169,6401733.985,100.000
"27184",581793.264,6401739.856,100.000
"27185",581801.360,6401745.726,100.000
"27186",581809.455,6401751.597,100.000
"27187",581817.551,6401757.467,100.000
"27188",581825.646,6401763.338,100.000
"27189",581833.742,6401769.208,100.000
"27190",581841.837,6401775.079,100.000
"27191",581849.933,6401780.949,100.000
"27192",581858.028,6401786.820,100.000
"27193",581866.123,6401792.691,100.000
"27194",581874.219,6401798.561,100.000
"27195",581882.314,6401804.432,100.000
"27196",581890.410,6401810.302,100.000
"27197",581898.505,6401816.173,100.000
"27198",581906.601,6401822.043,100.000
"27199",581914.696,6401827.914,100.000
"27200",581922.792,6401833.785,100.000
"27201",581930.887,6401839.655,100.000
"27202",581938.983,6401845.526,100.000
"27203",581947.078,6401851.396,100.000
"27204",581955.174,6401857.267,100.000
"27205",581963.269,6401863.137,100.000
"27206",581971.364,6401869.008,100.000
"27207",581979.460,6401874.879,100.000
"27208",581987.555,6401880.749,100.000
"27209",581995.651,6401886.620,100.000
"27210",582003.746,6401892.490,100.000
"27211",582011.842,6401898.361,100.000
"27212",582019.937,6401904.231,100.000
"27213",582028.033,6401910.102,100.000
"27214",582036.128,6401915.972,100.000
"27215",582044.224,6401921.843,100.000
"27216",582052.319,6401927.714,100.000
"27217",582060.414,6401933.584,100.000
"27218",582068.510,6401939.455,100.000
"27219",582076.605,6401945.325,100.000
"27220",582084.701,6401951.196,100.000
"27221",582092.894,6401956.875,100.000
"27222",582102.396,6401959.992,100.000
"27223",582111.898,6401963.109,100.000
"27224",582121.399,6401966.226,100.000
"27225",582130.901,6401969.343,100.000
"27226",582140.403,6401972.461,100.000
"27227",582149.905,6401975.578,100.000
"27228",582159.407,6401978.695,100.000
"27229",582168.908,6401981.812,100.000
"27230",582178.410,6401984.929,100.000
"27231",582187.912,6401988.046,100.000
"27232",582197.414,6401991.163,100.000
"27233",582206.915,6401994.280,100.000
"27234",582216.417,6401997.397,100.000
"27235",582225.919,6402000.515,100.000
"27236",582235.421,6402003.632,100.000
"27237",582244.922,6402006.749,100.000
"27238",582254.424,6402009.866,100.000
"27239",582263.926,6402012.983,100.000
"27240",582273.428,6402016.100,100.000
"27241",582282.929,6402019.217,100.000
"27242",582292.431,6402022.334,100.000
"27243",582301.933,6402025.452,100.000
"27244",582311.435,6402028.569,100.000
"27245",582320.937,6402031.686,100.000
"27246",582330.438,6402034.803,100.000
"27247",582339.940,6402037.920,100.000
"27248",582349.442,6402041.037,100.000
"27249",582358.944,6402044.154,100.000
"27250",582368.445,6402047.271,100.000
"27251",582377.947,6402050.389,100.000
"27252",582387.449,6402053.506,100.000
"27253",582396.951,6402056.623,100.000
"27254",582406.452,6402059.740,100.000
"27255",582415.954,6402062.857,100.000
"27256",582425.456,6402065.974,100.000
"27257",582434.958,6402069.091,100.000
"27258",582444.460,6402072.208,100.000
"27259",582453.961,6402075.325,100.000
"27260",582463.463,6402078.443,100.000
"27261",582472.965,6402081.560,100.000
"27262",582482.467,6402084.677,100.000
"27263",582491.968,6402087.794,100.000
"27264",582501.470,6402090.911,100.000
"27265",582510.972,6402094.028,100.000
"27266",582520.474,6402097.145,100.000
"27267",582529.975,6402100.262,100.000
"27268",582539.477,6402103.380,100.000
"27269",582548.979,6402106.497,100.000
"27270",582558.481,6402109.614,100.000
"27271",582567.982,6402112.731,100.000
"27272",582577.484,6402115.848,100.000
"27273",582586.986,6402118.965,100.000
"27274",582596.488,6402122.082,100.000
"27275",582605.990,6402125.199,100.000
"27276",582615.491,6402128.317,100.000
"27277",582624.993,6402131.434,100.000
"27278",582634.495,6402134.551,100.000
"27279",582643.997,6402137.668,100.000
"27280",582653.498,6402140.785,100.000
"27281",582663.000,6402143.902,100.000
"27282",582672.502,6402147.019,100.000
"27283",582682.004,6402150.136,100.000
"27284",582691.505,6402153.253,100.000
"27285",582701.007,6402156.371,100.000
"27286",582710.509,6402159.488,100.000
"27287",582720.011,6402162.605,100.000
"27288",582729.512,6402165.722,100.000
"27289",582739.014,6402168.839,100.000
"27290",582748.516,6402171.956,100.000
"27291",582758.018,6402175.073,100.000
"27292",582767.520,6402178.190,100.000
"27293",582777.021,6402181.308,100.000
"27294",582786.523,6402184.425,100.000
"27295",582796.025,6402187.542,100.000
"27296",582805.527,6402190.659,100.000
"27297",582815.028,6402193.776,100.000
"27298",582824.530,6402196.893,100.000
"27299",582834.032,6402200.010,100.000
"27300",582843.534,6402203.127,100.000
"27301",582853.035,6402206.245,100.000
"27302",582862.537,6402209.362,100.000
"27303",582872.039,6402212.479,100.000
"27304",582881.541,6402215.596,100.000
"27305",582891.043,6402218.713,100.000
"27306",582900.544,6402221.830,100.000
"27307",582910.046,6402224.947,100.000
"27308",582919.548,6402228.064,100.000
"27309",582929.464,6402229.193,100.000
"27310",582939.420,6402230.130,100.000
"27311",582949.376,6402231.067,100.000
"27312",582959.332,6402232.004,100.000
"27313",582969.288,6402232.941,100.000
"27314",582979.244,6402233.878,100.000
"27315",582989.200,6402234.815,100.000
"27316",582999.156,6402235.753,100.000
"27317",583009.112,6402236.690,100.000
"27318",583019.068,6402237.627,100.000
"27319",583029.024,6402238.564,100.000
"27320",583038.980,6402239.501,100.000
"27321",583048.936,6402240.438,100.000
"27322",583058.892,6402241.375,100.000
"27323",583068.848,6402242.312,100.000
"27324",583078.804,6402243.250,100.000
"27325",583088.760,6402244.187,100.000
"27326",583098.716,6402245.124,100.000
"27327",583108.672,6402246.061,100.000
"27328",583118.628,6402246.998,100.000
"27329",583128.584,6402247.935,100.000
"27330",583138.540,6402248.872,100.000
"27331",583148.496,6402249.810,100.000
"27332",583158.452,6402250.747,100.000
"27333",583168.408,6402251.684,100.000
"27334",583178.364,6402252.621,100.000
"27335",583188.320,6402253.558,100.000
"27336",583198.276,6402254.495,100.000
"27337",583208.232,6402255.432,100.000
"27338",583218.188,6402256.369,100.000
"27339",583228.144,6402257.307,100.000
"27340",583238.100,6402258.244,100.000
"27341",583248.056,6402259.181,100.000
"27342",583258.012,6402260.118,100.000
"27343",583267.968,6402261.055,100.000
"27344",583277.924,6402261.992,100.000
"27345",583287.880,6402262.929,100.000
"27346",583297.836,6402263.866,100.000
"27347",583307.792,6402264.804,100.000
"27348",583317.748,6402265.741,100.000
"27349",583327.704,6402266.678,100.000
"27350",583337.660,6402267.615,100.000
"27351",583347.616,6402268.552,100.000
"27352",583357.572,6402269.489,100.000
"27353",583367.528,6402270.426,100.000
"27354",583377.484,6402271.363,100.000
"27355",583387.440,6402272.301,100.000
"27356",583397.396,6402273.238,100.000
"27357",583407.352,6402274.175,100.000
"27358",583417.308,6402275.112,100.000
"27359",583427.264,6402276.049,100.000
"27360",583437.220,6402276.986,100.000
"27361",583447.176,6402277.923,100.000
"27362",583457.132,6402278.861,100.000
"27363",583467.088,6402279.798,100.000
"27364",583477.044,6402280.735,100.000
"27365",583487.000,6402281.672,100.000
"27366",583496.956,6402282.609,100.000
"27367",583506.912,6402283.546,100.000
"27368",583516.868,6402284.483,100.000
"27369",583526.824,6402285.420,100.000
"27370",583536.780,6402286.358,100.000
"27371",583546.736,6402287.295,100.000
"27372",583556.692,6402288.232,100.000
"27373",583566.648,6402289.169,100.000
"27374",583576.603,6402290.106,100.000
"27375",583586.559,6402291.043,100.000
"27376",583596.515,6402291.980,100.000
"27377",583606.471,6402292.917,100.000
"27378",583616.427,6402293.855,100.000
"27379",583626.383,6402294.792,100.000
"27380",583636.339,6402295.729,100.000
"27381",583646.295,6402296.666,100.000
"27382",583656.251,6402297.603,100.000
"27383",583666.207,6402298.540,100.000
"27384",583676.163,6402299.477,100.000
"27385",583686.119,6402300.414,100.000
"27386",583696.075,6402301.352,100.000
"27387",583706.031,6402302.289,100.000
"27388",583715.987,6402303.226,100.000
"27389",583725.943,6402304.163,100.000
"27390",583735.899,6402305.100,100.000
"27391",583745.855,6402306.037,100.000
"27392",583755.811,6402306.974,100.000
"27393",583765.767,6402307.911,100.000
"27394",583775.723,6402308.849,100.000
"27395",583785.679,6402309.786,100.000
"27396",583795.635,6402310.723,100.000
"27397",583805.591,6402311.660,100.000
"27398",583815.547,6402312.597,100.000
"27399",583825.503,6402313.534,100.000
"27400",583835.459,6402314.471,100.000
"27401",583845.415,6402315.409,100.000
"27402",583855.371,6402316.346,100.000
"27403",583865.327,6402317.283,100.000
"27404",583875.283,6402318.220,100.000
"27405",583885.239,6402319.157,100.000
"27406",583895.195,6402320.094,100.000
"27407",583905.151,6402321.031,100.000
"27408",583915.107,6402321.968,100.000
"27409",583925.063,6402322.906,100.000
"27410",583935.019,6402323.843,100.000
"27411",583944.975,6402324.780,100.000
"27412",583954.931,6402325.717,100.000
"27413",583964.887,6402326.654,100.000
"27414",583974.843,6402327.591,100.000
"27415",583984.799,6402328.528,100.000
"27416",583994.755,6402329.465,100.000
"27417",584004.711,6402330.403,100.000
"27418",584014.667,6402331.340,100.000
"27419",584024.623,6402332.277,100.000
"27420",584034.579,6402333.214,100.000
