Filename	Latitude	Longitude
Line 1_W Mialla Rd_GRMN0238_frame_000930_sec_0_00_31.jpg	-31.89253102887423	148.79521693314413
Line 1_W Mialla Rd_GRMN0238_frame_000960_sec_0_00_32.jpg	-31.892492852658076	148.79491626329684
Line 1_W Mialla Rd_GRMN0238_frame_000990_sec_0_00_33.jpg	-31.892447484265976	148.7946246889047
Line 1_W Mialla Rd_GRMN0238_frame_001019_sec_0_00_34.jpg	-31.892416180606936	148.79435201171933
Line 1_W Mialla Rd_GRMN0238_frame_001049_sec_0_00_35.jpg	-31.89238899649398	148.79407228810373
Line 1_W Mialla Rd_GRMN0238_frame_001079_sec_0_00_36.jpg	-31.89236204557955	148.79379776128673
Line 1_W Mialla Rd_GRMN0238_frame_001109_sec_0_00_37.jpg	-31.892328243085228	148.7935245131519
Line 1_W Mialla Rd_GRMN0238_frame_001139_sec_0_00_38.jpg	-31.89229730584663	148.7932577121838
Line 1_W Mialla Rd_GRMN0238_frame_001169_sec_0_00_39.jpg	-31.89227127140944	148.79299313028278
Line 1_W Mialla Rd_GRMN0238_frame_001199_sec_0_00_40.jpg	-31.89224094138942	148.79273698488728
Line 1_W Mialla Rd_GRMN0238_frame_001229_sec_0_00_41.jpg	-31.89221701372135	148.79248238324317
Line 1_W Mialla Rd_GRMN0238_frame_001259_sec_0_00_42.jpg	-31.892191138395106	148.79223353466347
Line 1_W Mialla Rd_GRMN0238_frame_001289_sec_0_00_43.jpg	-31.892171071079535	148.79199506411658
Line 1_W Mialla Rd_GRMN0238_frame_001319_sec_0_00_44.jpg	-31.8921494251583	148.79174597271876
Line 1_W Mialla Rd_GRMN0238_frame_001349_sec_0_00_45.jpg	-31.892120061110734	148.79149057829218
Line 1_W Mialla Rd_GRMN0238_frame_001379_sec_0_00_46.jpg	-31.892090816326405	148.79123571955188
Line 1_W Mialla Rd_GRMN0238_frame_001409_sec_0_00_47.jpg	-31.892058103532527	148.79098369578162
Line 1_W Mialla Rd_GRMN0238_frame_001439_sec_0_00_48.jpg	-31.892038002683794	148.79072103029966
Line 1_W Mialla Rd_GRMN0238_frame_001469_sec_0_00_49.jpg	-31.892003387496818	148.79046070989173
Line 1_W Mialla Rd_GRMN0238_frame_001499_sec_0_00_50.jpg	-31.891971294027773	148.79020251775927
Line 1_W Mialla Rd_GRMN0238_frame_001529_sec_0_00_51.jpg	-31.891951563555722	148.789957695943
Line 1_W Mialla Rd_GRMN0238_frame_001559_sec_0_00_52.jpg	-31.89193087728975	148.7897038991904
Line 1_W Mialla Rd_GRMN0238_frame_001589_sec_0_00_53.jpg	-31.891898959673007	148.78945103916374
Line 1_W Mialla Rd_GRMN0238_frame_001619_sec_0_00_54.jpg	-31.891869800322716	148.78922012472952
Line 1_W Mialla Rd_GRMN0238_frame_001649_sec_0_00_55.jpg	-31.891854136029288	148.78898045153463
Line 1_W Mialla Rd_GRMN0238_frame_001679_sec_0_00_56.jpg	-31.891824572908654	148.78873488875848
Line 1_W Mialla Rd_GRMN0238_frame_001709_sec_0_00_57.jpg	-31.891801041768836	148.78849000420186
Line 1_W Mialla Rd_GRMN0238_frame_001739_sec_0_00_58.jpg	-31.891779394833325	148.788235862466
Line 1_W Mialla Rd_GRMN0238_frame_001769_sec_0_00_59.jpg	-31.891757747897813	148.78798172073016
Line 1_W Mialla Rd_GRMN0238_frame_001799_sec_0_01_00.jpg	-31.891736100962305	148.7877275789943
Line 1_W Mialla Rd_GRMN0239_frame_000000_sec_0_00_00.jpg	-31.8917230982333	148.787760073319
Line 1_W Mialla Rd_GRMN0239_frame_000030_sec_0_00_01.jpg	-31.891692561870446	148.78752019213474
Line 1_W Mialla Rd_GRMN0239_frame_000060_sec_0_00_02.jpg	-31.89166629659015	148.78727736504786
Line 1_W Mialla Rd_GRMN0239_frame_000090_sec_0_00_03.jpg	-31.89163820849727	148.78702846149963
Line 1_W Mialla Rd_GRMN0239_frame_000120_sec_0_00_04.jpg	-31.891616566926277	148.78679155211896
Line 1_W Mialla Rd_GRMN0239_frame_000150_sec_0_00_05.jpg	-31.891596213821334	148.78654174567242
Line 1_W Mialla Rd_GRMN0239_frame_000180_sec_0_00_06.jpg	-31.891566136870498	148.78628646953027
Line 1_W Mialla Rd_GRMN0239_frame_000210_sec_0_00_07.jpg	-31.8915295652021	148.78603791232212
Line 1_W Mialla Rd_GRMN0239_frame_000240_sec_0_00_08.jpg	-31.89150635495783	148.78579596273636
Line 1_W Mialla Rd_GRMN0239_frame_000270_sec_0_00_09.jpg	-31.891486916067112	148.78554689289024
Line 1_W Mialla Rd_GRMN0239_frame_000300_sec_0_00_10.jpg	-31.891461213212434	148.7853019611911
Line 1_W Mialla Rd_GRMN0239_frame_000330_sec_0_00_11.jpg	-31.891441051634047	148.7850550590739
Line 1_W Mialla Rd_GRMN0239_frame_000360_sec_0_00_12.jpg	-31.891425973512263	148.78480285774893
Line 1_W Mialla Rd_GRMN0239_frame_000390_sec_0_00_13.jpg	-31.891392243476595	148.78455847053803
Line 1_W Mialla Rd_GRMN0239_frame_000420_sec_0_00_14.jpg	-31.89136468285693	148.7843157571926
Line 1_W Mialla Rd_GRMN0239_frame_000450_sec_0_00_15.jpg	-31.891328473621993	148.78407438411395
Line 1_W Mialla Rd_GRMN0239_frame_000480_sec_0_00_16.jpg	-31.891300317719583	148.7838392503559
Line 1_W Mialla Rd_GRMN0239_frame_000510_sec_0_00_17.jpg	-31.891279504112866	148.78358635878146
Line 1_W Mialla Rd_GRMN0239_frame_000540_sec_0_00_18.jpg	-31.89125831834968	148.7833380090254
Line 1_W Mialla Rd_GRMN0239_frame_000570_sec_0_00_19.jpg	-31.89123467744332	148.78309885513954
Line 1_W Mialla Rd_GRMN0239_frame_000600_sec_0_00_20.jpg	-31.891203514113993	148.78285365421277
Line 1_W Mialla Rd_GRMN0239_frame_000630_sec_0_00_21.jpg	-31.8911788378749	148.78260248545598
Line 1_W Mialla Rd_GRMN0239_frame_000660_sec_0_00_22.jpg	-31.891153673473724	148.78234922608382
Line 1_W Mialla Rd_GRMN0239_frame_000690_sec_0_00_23.jpg	-31.891125056818122	148.782101686606
Line 1_W Mialla Rd_GRMN0239_frame_000720_sec_0_00_24.jpg	-31.89109602324665	148.7818566667293
Line 1_W Mialla Rd_GRMN0239_frame_000750_sec_0_00_25.jpg	-31.891060217516507	148.781613885658
Line 1_W Mialla Rd_GRMN0239_frame_000780_sec_0_00_26.jpg	-31.891031879056207	148.7813628930041
Line 1_W Mialla Rd_GRMN0239_frame_000810_sec_0_00_27.jpg	-31.891007488220918	148.7811231505403
Line 1_W Mialla Rd_GRMN0239_frame_000840_sec_0_00_28.jpg	-31.890983795933398	148.78088785350283
Line 1_W Mialla Rd_GRMN0239_frame_000870_sec_0_00_29.jpg	-31.890953164100694	148.7806369279888
Line 1_W Mialla Rd_GRMN0239_frame_000900_sec_0_00_30.jpg	-31.89092239346357	148.780389591772
Line 1_W Mialla Rd_GRMN0239_frame_000930_sec_0_00_31.jpg	-31.89089498916637	148.7801375256482
Line 1_W Mialla Rd_GRMN0239_frame_000960_sec_0_00_32.jpg	-31.89086577370766	148.77989760942748
Line 1_W Mialla Rd_GRMN0239_frame_000990_sec_0_00_33.jpg	-31.8908313523326	148.77964928649357
Line 1_W Mialla Rd_GRMN0239_frame_001019_sec_0_00_34.jpg	-31.89080936992819	148.7794195867765
Line 1_W Mialla Rd_GRMN0239_frame_001049_sec_0_00_35.jpg	-31.890782432184523	148.7791704768854
Line 1_W Mialla Rd_GRMN0239_frame_001079_sec_0_00_36.jpg	-31.8907524823984	148.77891995996848
Line 1_W Mialla Rd_GRMN0239_frame_001109_sec_0_00_37.jpg	-31.89072385416739	148.77867590606664
Line 1_W Mialla Rd_GRMN0239_frame_001139_sec_0_00_38.jpg	-31.890690495396992	148.77843715934836
Line 1_W Mialla Rd_GRMN0239_frame_001169_sec_0_00_39.jpg	-31.89066453400257	148.77818915621452
Line 1_W Mialla Rd_GRMN0239_frame_001199_sec_0_00_40.jpg	-31.89063227805589	148.77794358369022
Line 1_W Mialla Rd_GRMN0239_frame_001229_sec_0_00_41.jpg	-31.890594491614973	148.77769973120826
Line 1_W Mialla Rd_GRMN0239_frame_001259_sec_0_00_42.jpg	-31.890563717359726	148.77746282284562
Line 1_W Mialla Rd_GRMN0239_frame_001289_sec_0_00_43.jpg	-31.890535074261944	148.7772296898556
Line 1_W Mialla Rd_GRMN0239_frame_001319_sec_0_00_44.jpg	-31.8905116815325	148.77699133076948
Line 1_W Mialla Rd_GRMN0239_frame_001349_sec_0_00_45.jpg	-31.890481936044097	148.77675366236124
Line 1_W Mialla Rd_GRMN0239_frame_001379_sec_0_00_46.jpg	-31.890448429157022	148.77650418611032
Line 1_W Mialla Rd_GRMN0239_frame_001409_sec_0_00_47.jpg	-31.890412643778177	148.77625876750287
Line 1_W Mialla Rd_GRMN0239_frame_001439_sec_0_00_48.jpg	-31.890379877013192	148.77601894889034
Line 1_W Mialla Rd_GRMN0239_frame_001469_sec_0_00_49.jpg	-31.89034975457939	148.7757608006669
Line 1_W Mialla Rd_GRMN0239_frame_001499_sec_0_00_50.jpg	-31.890319634598722	148.77551971038508
Line 1_W Mialla Rd_GRMN0239_frame_001529_sec_0_00_51.jpg	-31.890294667365055	148.77527147879982
Line 1_W Mialla Rd_GRMN0239_frame_001559_sec_0_00_52.jpg	-31.890276431207585	148.77502559208847
Line 1_W Mialla Rd_GRMN0239_frame_001589_sec_0_00_53.jpg	-31.890260823556265	148.77479459599596
Line 1_W Mialla Rd_GRMN0239_frame_001619_sec_0_00_54.jpg	-31.890232833657446	148.7745591022411
Line 1_W Mialla Rd_GRMN0239_frame_001649_sec_0_00_55.jpg	-31.890218313516105	148.7743367296907
Line 1_W Mialla Rd_GRMN0239_frame_001679_sec_0_00_56.jpg	-31.89019992085732	148.77412032086679
Line 1_W Mialla Rd_GRMN0239_frame_001709_sec_0_00_57.jpg	-31.890187343043277	148.77389233617694
Line 1_W Mialla Rd_GRMN0239_frame_001739_sec_0_00_58.jpg	-31.890147321383495	148.7736773770726
Line 1_W Mialla Rd_GRMN0239_frame_001769_sec_0_00_59.jpg	-31.890107299723713	148.77346241796823
Line 1_W Mialla Rd_GRMN0239_frame_001799_sec_0_01_00.jpg	-31.89006727806393	148.7732474588639
Line 1_W Mialla Rd_GRMN0240_frame_000000_sec_0_00_00.jpg	-31.8900908902287	148.773222249001
Line 1_W Mialla Rd_GRMN0240_frame_000030_sec_0_00_01.jpg	-31.890057167652994	148.77298842768195
Line 1_W Mialla Rd_GRMN0240_frame_000060_sec_0_00_02.jpg	-31.890029794871847	148.7727704920811
Line 1_W Mialla Rd_GRMN0240_frame_000090_sec_0_00_03.jpg	-31.889992233803547	148.77253260637673
Line 1_W Mialla Rd_GRMN0240_frame_000120_sec_0_00_04.jpg	-31.889963766597212	148.77228768054394
Line 1_W Mialla Rd_GRMN0240_frame_000150_sec_0_00_05.jpg	-31.88992932653058	148.7720394078175
Line 1_W Mialla Rd_GRMN0240_frame_000180_sec_0_00_06.jpg	-31.889903618563004	148.7717903012596
Line 1_W Mialla Rd_GRMN0240_frame_000210_sec_0_00_07.jpg	-31.88987236445767	148.7715414072667
Line 1_W Mialla Rd_GRMN0240_frame_000240_sec_0_00_08.jpg	-31.889846978858163	148.77129899650785
Line 1_W Mialla Rd_GRMN0240_frame_000270_sec_0_00_09.jpg	-31.889815834136726	148.77105474835267
Line 1_W Mialla Rd_GRMN0240_frame_000300_sec_0_00_10.jpg	-31.889792051073183	148.77081891931613
Line 1_W Mialla Rd_GRMN0240_frame_000330_sec_0_00_11.jpg	-31.889764302279758	148.77057690661368
Line 1_W Mialla Rd_GRMN0240_frame_000360_sec_0_00_12.jpg	-31.889723652228685	148.77033156260887
Line 1_W Mialla Rd_GRMN0240_frame_000390_sec_0_00_13.jpg	-31.88969351367092	148.77008524018294
Line 1_W Mialla Rd_GRMN0240_frame_000420_sec_0_00_14.jpg	-31.88966831993309	148.76984019985437
Line 1_W Mialla Rd_GRMN0240_frame_000450_sec_0_00_15.jpg	-31.88963568205949	148.76959803267354
Line 1_W Mialla Rd_GRMN0240_frame_000480_sec_0_00_16.jpg	-31.889608572050914	148.76935969971095
Line 1_W Mialla Rd_GRMN0240_frame_000510_sec_0_00_17.jpg	-31.8895807914902	148.7691130021959
Line 1_W Mialla Rd_GRMN0240_frame_000540_sec_0_00_18.jpg	-31.88954753972588	148.76885540653055
Line 1_W Mialla Rd_GRMN0240_frame_000570_sec_0_00_19.jpg	-31.88950852322394	148.76860609721348
Line 1_W Mialla Rd_GRMN0240_frame_000600_sec_0_00_20.jpg	-31.889482432790082	148.7683508226649
Line 1_W Mialla Rd_GRMN0240_frame_000630_sec_0_00_21.jpg	-31.889456480406206	148.76810176262657
Line 1_W Mialla Rd_GRMN0240_frame_000660_sec_0_00_22.jpg	-31.889429207369645	148.76785502001601
Line 1_W Mialla Rd_GRMN0240_frame_000690_sec_0_00_23.jpg	-31.889398053344298	148.7676126256866
Line 1_W Mialla Rd_GRMN0240_frame_000720_sec_0_00_24.jpg	-31.88936923384667	148.76736667826782
Line 1_W Mialla Rd_GRMN0240_frame_000750_sec_0_00_25.jpg	-31.88933515269311	148.76711962209038
Line 1_W Mialla Rd_GRMN0240_frame_000780_sec_0_00_26.jpg	-31.889294369369765	148.76687419535625
Line 1_W Mialla Rd_GRMN0240_frame_000810_sec_0_00_27.jpg	-31.889271834287783	148.76663434945968
Line 1_W Mialla Rd_GRMN0240_frame_000840_sec_0_00_28.jpg	-31.88923562698062	148.76638329628824
Line 1_W Mialla Rd_GRMN0240_frame_000870_sec_0_00_29.jpg	-31.8892064872105	148.7661228242052
Line 1_W Mialla Rd_GRMN0240_frame_000900_sec_0_00_30.jpg	-31.889173550438166	148.7658584419639
Line 1_W Mialla Rd_GRMN0240_frame_000930_sec_0_00_31.jpg	-31.889136789422462	148.7655995370448
Line 1_W Mialla Rd_GRMN0240_frame_000960_sec_0_00_32.jpg	-31.889112820029215	148.7653463653472
Line 1_W Mialla Rd_GRMN0240_frame_000990_sec_0_00_33.jpg	-31.88908953007311	148.76508977936558
Line 1_W Mialla Rd_GRMN0240_frame_001019_sec_0_00_34.jpg	-31.88906325026693	148.76484856364607
Line 1_W Mialla Rd_GRMN0240_frame_001049_sec_0_00_35.jpg	-31.889033808717517	148.76458922677966
Line 1_W Mialla Rd_GRMN0240_frame_001079_sec_0_00_36.jpg	-31.88900946475101	148.7643340879218
Line 1_W Mialla Rd_GRMN0240_frame_001109_sec_0_00_37.jpg	-31.888980511262968	148.76408262803275
Line 1_W Mialla Rd_GRMN0240_frame_001139_sec_0_00_38.jpg	-31.888949668801416	148.7638303364329
Line 1_W Mialla Rd_GRMN0240_frame_001169_sec_0_00_39.jpg	-31.88892606376953	148.76357895027104
Line 1_W Mialla Rd_GRMN0240_frame_001199_sec_0_00_40.jpg	-31.88889746679733	148.76332525863023
Line 1_W Mialla Rd_GRMN0240_frame_001229_sec_0_00_41.jpg	-31.88887102323675	148.7630762451199
Line 1_W Mialla Rd_GRMN0240_frame_001259_sec_0_00_42.jpg	-31.888853524368294	148.7628393583871
Line 1_W Mialla Rd_GRMN0240_frame_001289_sec_0_00_43.jpg	-31.88882099751574	148.7625895368783
Line 1_W Mialla Rd_GRMN0240_frame_001319_sec_0_00_44.jpg	-31.888791291450122	148.76234392203935
Line 1_W Mialla Rd_GRMN0240_frame_001349_sec_0_00_45.jpg	-31.888761130347806	148.76209542812293
Line 1_W Mialla Rd_GRMN0240_frame_001379_sec_0_00_46.jpg	-31.88872757661999	148.7618492124359
Line 1_W Mialla Rd_GRMN0240_frame_001409_sec_0_00_47.jpg	-31.88869459594321	148.76160589513535
Line 1_W Mialla Rd_GRMN0240_frame_001439_sec_0_00_48.jpg	-31.88866096538674	148.76135060034167
Line 1_W Mialla Rd_GRMN0240_frame_001469_sec_0_00_49.jpg	-31.88861716802044	148.76110244846828
Line 1_W Mialla Rd_GRMN0240_frame_001499_sec_0_00_50.jpg	-31.888583910425233	148.7608562010752
Line 1_W Mialla Rd_GRMN0240_frame_001529_sec_0_00_51.jpg	-31.88854866940624	148.76060035433514
Line 1_W Mialla Rd_GRMN0240_frame_001559_sec_0_00_52.jpg	-31.888508980415722	148.76033857250113
Line 1_W Mialla Rd_GRMN0240_frame_001589_sec_0_00_53.jpg	-31.88848664739638	148.7600895948428
Line 1_W Mialla Rd_GRMN0240_frame_001619_sec_0_00_54.jpg	-31.888455353315013	148.75983033849292
Line 1_W Mialla Rd_GRMN0240_frame_001649_sec_0_00_55.jpg	-31.88843215937075	148.75957139336586
Line 1_W Mialla Rd_GRMN0240_frame_001679_sec_0_00_56.jpg	-31.888410686186486	148.7593189533141
Line 1_W Mialla Rd_GRMN0240_frame_001709_sec_0_00_57.jpg	-31.88837156949848	148.75906040958503
Line 1_W Mialla Rd_GRMN0240_frame_001739_sec_0_00_58.jpg	-31.8883421195978	148.7588071907812
Line 1_W Mialla Rd_GRMN0240_frame_001769_sec_0_00_59.jpg	-31.888312669697125	148.75855397197736
Line 1_W Mialla Rd_GRMN0240_frame_001799_sec_0_01_00.jpg	-31.888283219796445	148.75830075317353
Line 1_W Mialla Rd_GRMN0241_frame_000000_sec_0_00_00.jpg	-31.888275872916	148.758313441649
Line 1_W Mialla Rd_GRMN0241_frame_000030_sec_0_00_01.jpg	-31.888255640175153	148.75805988346204
Line 1_W Mialla Rd_GRMN0241_frame_000060_sec_0_00_02.jpg	-31.888223247807478	148.75780256515372
Line 1_W Mialla Rd_GRMN0241_frame_000090_sec_0_00_03.jpg	-31.888187940297602	148.7575510952343
Line 1_W Mialla Rd_GRMN0241_frame_000120_sec_0_00_04.jpg	-31.888157799392978	148.7572952771185
Line 1_W Mialla Rd_GRMN0241_frame_000150_sec_0_00_05.jpg	-31.8881227212958	148.7570398831278
Line 1_W Mialla Rd_GRMN0241_frame_000180_sec_0_00_06.jpg	-31.888086291365287	148.75678574893664
Line 1_W Mialla Rd_GRMN0241_frame_000210_sec_0_00_07.jpg	-31.88804725835104	148.75653291092252
Line 1_W Mialla Rd_GRMN0241_frame_000240_sec_0_00_08.jpg	-31.88801752120253	148.75628644734635
Line 1_W Mialla Rd_GRMN0241_frame_000270_sec_0_00_09.jpg	-31.887983371233542	148.75603496770395
Line 1_W Mialla Rd_GRMN0241_frame_000300_sec_0_00_10.jpg	-31.88794905915861	148.75579018453107
Line 1_W Mialla Rd_GRMN0241_frame_000330_sec_0_00_11.jpg	-31.887915150420703	148.75554159513646
Line 1_W Mialla Rd_GRMN0241_frame_000360_sec_0_00_12.jpg	-31.88788022730498	148.75529425799863
Line 1_W Mialla Rd_GRMN0241_frame_000390_sec_0_00_13.jpg	-31.887850734908117	148.75504082453438
Line 1_W Mialla Rd_GRMN0241_frame_000420_sec_0_00_14.jpg	-31.887830780111283	148.75479658098925
Line 1_W Mialla Rd_GRMN0241_frame_000450_sec_0_00_15.jpg	-31.88781167725101	148.75455217701355
Line 1_W Mialla Rd_GRMN0241_frame_000480_sec_0_00_16.jpg	-31.887783128991742	148.7543081358075
Line 1_W Mialla Rd_GRMN0241_frame_000510_sec_0_00_17.jpg	-31.887743052095185	148.7540659435657
Line 1_W Mialla Rd_GRMN0241_frame_000540_sec_0_00_18.jpg	-31.88770944267511	148.75381608087565
Line 1_W Mialla Rd_GRMN0241_frame_000570_sec_0_00_19.jpg	-31.887673472156745	148.75356615766918
Line 1_W Mialla Rd_GRMN0241_frame_000600_sec_0_00_20.jpg	-31.887651613913487	148.75331297591333
Line 1_W Mialla Rd_GRMN0241_frame_000630_sec_0_00_21.jpg	-31.887623381484335	148.75305345794203
Line 1_W Mialla Rd_GRMN0241_frame_000660_sec_0_00_22.jpg	-31.887589630410087	148.75279757268717
Line 1_W Mialla Rd_GRMN0241_frame_000690_sec_0_00_23.jpg	-31.887569497749208	148.75254228631997
Line 1_W Mialla Rd_GRMN0241_frame_000720_sec_0_00_24.jpg	-31.887535790428554	148.75227788664438
Line 1_W Mialla Rd_GRMN0241_frame_000750_sec_0_00_25.jpg	-31.887522844830528	148.75202602311086
Line 1_W Mialla Rd_GRMN0241_frame_000780_sec_0_00_26.jpg	-31.88748622940855	148.75176497083177
Line 1_W Mialla Rd_GRMN0241_frame_000810_sec_0_00_27.jpg	-31.887457863287977	148.75150856698858
Line 1_W Mialla Rd_GRMN0241_frame_000840_sec_0_00_28.jpg	-31.887432066388474	148.75123443290562
Line 1_W Mialla Rd_GRMN0241_frame_000870_sec_0_00_29.jpg	-31.887399323489525	148.75097134508212
Line 1_W Mialla Rd_GRMN0241_frame_000900_sec_0_00_30.jpg	-31.887374242488256	148.75071516428156
Line 1_W Mialla Rd_GRMN0241_frame_000930_sec_0_00_31.jpg	-31.887346339635545	148.7504661005551
Line 1_W Mialla Rd_GRMN0241_frame_000960_sec_0_00_32.jpg	-31.88730923965571	148.7502104922382
Line 1_W Mialla Rd_GRMN0241_frame_000990_sec_0_00_33.jpg	-31.887276686271605	148.7499537098686
Line 1_W Mialla Rd_GRMN0241_frame_001019_sec_0_00_34.jpg	-31.88724286083875	148.74970673651944
Line 1_W Mialla Rd_GRMN0241_frame_001049_sec_0_00_35.jpg	-31.887201270762837	148.74944287738688
Line 1_W Mialla Rd_GRMN0241_frame_001079_sec_0_00_36.jpg	-31.88717539954928	148.74918839584703
Line 1_W Mialla Rd_GRMN0241_frame_001109_sec_0_00_37.jpg	-31.8871385008721	148.74893237672765
Line 1_W Mialla Rd_GRMN0241_frame_001139_sec_0_00_38.jpg	-31.887106700526502	148.74869074661422
Line 1_W Mialla Rd_GRMN0241_frame_001169_sec_0_00_39.jpg	-31.887074728963864	148.74845132565318
Line 1_W Mialla Rd_GRMN0241_frame_001199_sec_0_00_40.jpg	-31.887056667001872	148.7482185596852
Line 1_W Mialla Rd_GRMN0241_frame_001229_sec_0_00_41.jpg	-31.88702264339294	148.74798280235856
Line 1_W Mialla Rd_GRMN0241_frame_001259_sec_0_00_42.jpg	-31.886994045585368	148.74773734671984
Line 1_W Mialla Rd_GRMN0241_frame_001289_sec_0_00_43.jpg	-31.886976496897613	148.74748734125626
Line 1_W Mialla Rd_GRMN0241_frame_001319_sec_0_00_44.jpg	-31.88694887693969	148.7472398689677
Line 1_W Mialla Rd_GRMN0241_frame_001349_sec_0_00_45.jpg	-31.886911906055207	148.74698846965467
Line 1_W Mialla Rd_GRMN0241_frame_001379_sec_0_00_46.jpg	-31.886870432384345	148.74674172482375
Line 1_W Mialla Rd_GRMN0241_frame_001409_sec_0_00_47.jpg	-31.886833534556427	148.7464764509522
Line 1_W Mialla Rd_GRMN0241_frame_001439_sec_0_00_48.jpg	-31.88679825461749	148.7462192710449
Line 1_W Mialla Rd_GRMN0241_frame_001469_sec_0_00_49.jpg	-31.886776881823277	148.74596631717145
Line 1_W Mialla Rd_GRMN0241_frame_001499_sec_0_00_50.jpg	-31.886735825194044	148.7456984276646
Line 1_W Mialla Rd_GRMN0241_frame_001529_sec_0_00_51.jpg	-31.886698204888006	148.7454362445582
Line 1_W Mialla Rd_GRMN0241_frame_001559_sec_0_00_52.jpg	-31.886668133307275	148.74517489542396
Line 1_W Mialla Rd_GRMN0241_frame_001589_sec_0_00_53.jpg	-31.88663637200182	148.74491836491362
Line 1_W Mialla Rd_GRMN0241_frame_001619_sec_0_00_54.jpg	-31.88661063719819	148.7446596613416
Line 1_W Mialla Rd_GRMN0241_frame_001649_sec_0_00_55.jpg	-31.886581888516435	148.74439185779397
Line 1_W Mialla Rd_GRMN0241_frame_001679_sec_0_00_56.jpg	-31.886547052796022	148.74413970782302
Line 1_W Mialla Rd_GRMN0241_frame_001709_sec_0_00_57.jpg	-31.886518894409775	148.74387918295633
Line 1_W Mialla Rd_GRMN0241_frame_001739_sec_0_00_58.jpg	-31.88649556941728	148.74361144895983
Line 1_W Mialla Rd_GRMN0241_frame_001769_sec_0_00_59.jpg	-31.886472244424787	148.74334371496332
Line 1_W Mialla Rd_GRMN0241_frame_001799_sec_0_01_00.jpg	-31.886448919432294	148.7430759809668
Line 1_W Mialla Rd_GRMN0242_frame_000000_sec_0_00_00.jpg	-31.8864480312914	148.743100455031
Line 1_W Mialla Rd_GRMN0242_frame_000030_sec_0_00_01.jpg	-31.886418072022455	148.74285369951326
Line 1_W Mialla Rd_GRMN0242_frame_000060_sec_0_00_02.jpg	-31.886382166296276	148.7426097182368
Line 1_W Mialla Rd_GRMN0242_frame_000090_sec_0_00_03.jpg	-31.886348631558956	148.7423698759455
Line 1_W Mialla Rd_GRMN0242_frame_000120_sec_0_00_04.jpg	-31.88632384635505	148.74214201223057
Line 1_W Mialla Rd_GRMN0242_frame_000150_sec_0_00_05.jpg	-31.886290669441255	148.74191822363076
Line 1_W Mialla Rd_GRMN0242_frame_000180_sec_0_00_06.jpg	-31.886267227940277	148.74169049771518
Line 1_W Mialla Rd_GRMN0242_frame_000210_sec_0_00_07.jpg	-31.886252159457612	148.74146047071565
Line 1_W Mialla Rd_GRMN0242_frame_000240_sec_0_00_08.jpg	-31.886218094900286	148.74122341230483
Line 1_W Mialla Rd_GRMN0242_frame_000270_sec_0_00_09.jpg	-31.886184134446093	148.74098226947697
Line 1_W Mialla Rd_GRMN0242_frame_000300_sec_0_00_10.jpg	-31.886161544546496	148.74074042374295
Line 1_W Mialla Rd_GRMN0242_frame_000330_sec_0_00_11.jpg	-31.886128696119457	148.740494779246
Line 1_W Mialla Rd_GRMN0242_frame_000360_sec_0_00_12.jpg	-31.886099622063387	148.74024369321765
Line 1_W Mialla Rd_GRMN0242_frame_000390_sec_0_00_13.jpg	-31.886073879143208	148.7399954595508
Line 1_W Mialla Rd_GRMN0242_frame_000420_sec_0_00_14.jpg	-31.886049175914355	148.73974325403577
Line 1_W Mialla Rd_GRMN0242_frame_000450_sec_0_00_15.jpg	-31.886015962623063	148.7394738674629
Line 1_W Mialla Rd_GRMN0242_frame_000480_sec_0_00_16.jpg	-31.88597807072107	148.73921168044214
Line 1_W Mialla Rd_GRMN0242_frame_000510_sec_0_00_17.jpg	-31.885942158876002	148.7389502209704
Line 1_W Mialla Rd_GRMN0242_frame_000540_sec_0_00_18.jpg	-31.885906185675434	148.73869732663087
Line 1_W Mialla Rd_GRMN0242_frame_000570_sec_0_00_19.jpg	-31.885871413769184	148.73843909653843
Line 1_W Mialla Rd_GRMN0242_frame_000600_sec_0_00_20.jpg	-31.88583915140479	148.73817319013227
Line 1_W Mialla Rd_GRMN0242_frame_000630_sec_0_00_21.jpg	-31.885808758623938	148.73789846462242
Line 1_W Mialla Rd_GRMN0242_frame_000660_sec_0_00_22.jpg	-31.885773578435145	148.7376377526483
Line 1_W Mialla Rd_GRMN0242_frame_000690_sec_0_00_23.jpg	-31.885740989427983	148.73736100341145
Line 1_W Mialla Rd_GRMN0242_frame_000720_sec_0_00_24.jpg	-31.885706904754088	148.73708635032213
Line 1_W Mialla Rd_GRMN0242_frame_000750_sec_0_00_25.jpg	-31.885672214906702	148.73681692779084
Line 1_W Mialla Rd_GRMN0242_frame_000780_sec_0_00_26.jpg	-31.885645705964414	148.73654694149292
Line 1_W Mialla Rd_GRMN0242_frame_000810_sec_0_00_27.jpg	-31.88561306096617	148.73627122297927
Line 1_W Mialla Rd_GRMN0242_frame_000840_sec_0_00_28.jpg	-31.88558009829369	148.7359977114198
Line 1_W Mialla Rd_GRMN0242_frame_000870_sec_0_00_29.jpg	-31.885544770248217	148.73571312015912
Line 1_W Mialla Rd_GRMN0242_frame_000900_sec_0_00_30.jpg	-31.885514571424547	148.73543448792742
Line 1_W Mialla Rd_GRMN0242_frame_000930_sec_0_00_31.jpg	-31.885473856246115	148.73515848769796
